stamp_id,site,province_label,longitude,latitude,amphora_type,stamp_code,chronology_in_default_model,range_start_year,range_end_year
35979,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,CNPETROSOSTR,1,-125,-25
32314,Padova,Italia,11.883333,45.416667,Dressel 6A,MARRILI,1,-50,-1
38493,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,APELLAIS,1,-125,-25
37595,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,DIOCLEI,1,-125,-25
29673,Ostia Antica,Italia,12.283333,41.75,Dressel 20,VRS,0,,
41091,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,VEHILIANA,1,-125,-25
9775,Milano,Italia,9.2,45.466667,Lamboglia 2,LICI,1,-125,-25
26270,Pontecagnano,Italia,14.883333,40.633333,Africana 2B Grande,FLO,0,,
38121,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,VEHILI,1,-125,-25
33879,Albinia,Italia,11.25,42.5,Dressel 1C,DAS,1,-150,-1
3696,Ostia Antica,Italia,12.283333,41.75,Dressel 20,SPPNN,0,,
10570,Altino,Italia,12.393333,45.544444,Dressel 6B,VARIPACCI,1,-50,-1
35327,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,LVKAON,1,-125,-25
37526,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,VISELLI,1,-125,-25
34821,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,APOLONI,1,-125,-25
37977,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,LPVBLILI,1,-125,-25
34924,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,ARCHELA,1,-125,-25
9791,Milano,Italia,9.2,45.466667,Lamboglia 2,MENI,1,-125,-25
34167,Bologna,Italia,11.333333,44.483333,Amphora incerta,LANINIVSSVRVS,0,,
37422,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,VISELLI,1,-125,-25
35096,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,DIOCLES,1,-125,-25
38104,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,VEHILI,1,-125,-25
41054,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,ANINIANA,1,-125,-25
38268,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,VEHILI,1,-125,-25
38177,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,VEHILI,1,-125,-25
40465,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,MENECRATES,1,-125,-25
40998,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,ANINIANA,1,-125,-25
40588,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,NOYMHNIO,1,-125,-25
34691,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,APOLONIDA,1,-125,-25
20330,Ostia Antica,Italia,12.283333,41.75,Dressel 30 - Keay 1B,EXPROVINCMAVRETANCAESTVB,0,,
38050,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,CVEHILI,1,-125,-25
32275,Cremona,Italia,10.033333,45.116667,Lamboglia 2,TIRFAB,1,-125,-25
38077,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,VEHIL,1,-125,-25
37380,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,SCOPAS,1,-125,-25
34184,Livorno,Italia,10.583333,43.233333,Amphora incerta,ATP,0,,
32825,Padova,Italia,11.883333,45.416667,Dressel 6B,PQSCAPVLAE,1,-50,-1
9756,Milano,Italia,9.2,45.466667,Lamboglia 2,DIONIS,1,-125,-25
21420,Tortona,Italia,8.866667,44.9,Dressel 6B,PACCI,1,-50,-1
26155,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,CNPECNEP,1,-125,-25
36830,Vicenza,Italia,11.55,45.55,Dressel 6B,LAEKH,1,-50,-1
33086,Erice,Sicilia,12.583333,38.033333,Greco-Itálica,QIVENTI,1,-400,-100
40207,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,DIONVSI,1,-125,-25
8574,Vallebuona,Italia,9.116667,44.45,Dressel 1B,ARSA,1,-150,-1
20314,Ostia Antica,Italia,12.283333,41.75,Africana,OI,0,,
9771,Milano,Italia,9.2,45.466667,Lamboglia 2,L,1,-125,-25
38024,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,CVEHILI,1,-125,-25
39968,Ostia Antica,Italia,12.283333,41.75,Dressel 20,GGR,0,,
39196,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,APOLONI,1,-125,-25
19200,Isola di Giannutri,Italia,11.1,42.25,Africana 1A pic.,CSA,0,,
35590,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,VISELLI,1,-125,-25
34204,Bologna,Italia,11.333333,44.483333,Amphora incerta,CHODAMA,0,,
35695,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,VISELLI,1,-125,-25
41051,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,ANINIANA,1,-125,-25
35482,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,SCOPAS,1,-125,-25
35410,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,MENOPHIL,1,-125,-25
28175,Ostia Antica,Italia,12.283333,41.75,Dressel 20,PORTOPOPULI,0,,
34870,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,ARCHELA,1,-125,-25
34936,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,ARCHELA,1,-125,-25
33022,Padova,Italia,11.883333,45.416667,Dressel 6B,ILEGIBLE,1,-50,-1
40994,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,ANINIANA,1,-125,-25
37701,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,CANINI,1,-125,-25
35126,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,DIOCLES,1,-125,-25
37391,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,SCOPAS,1,-125,-25
38423,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,APELL,1,-125,-25
10587,Altino,Italia,12.393333,45.544444,Dressel 21-22,OPPSERVAEPFQVIPVP,0,,
34671,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,APOLLONID,1,-125,-25
34845,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,ARCHELA,1,-125,-25
35140,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,DIOCLES,1,-125,-25
37935,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,NMACCIVSLFQ,1,-125,-25
34780,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,APOLLONIDES,1,-125,-25
25392,Cosa,Italia,12.896389,46.057778,Dressel 1A,ANCORA,1,-150,-1
40568,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,MENOP,1,-125,-25
9687,Padova,Italia,11.883333,45.416667,Amphora incerta,PQSCAPVLAE,0,,
29369,Ostia Antica,Italia,12.283333,41.75,Dressel 20,QFSAR,0,,
37792,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,APPVLEI,1,-125,-25
26172,Porto Torres,Corsica et Sardinia,8.397222,40.835,Africana 2D Grande,COLLEPMAI,0,,
2976,Ostia Antica,Italia,12.283333,41.75,Dressel 20,LIVNIMELISSI,0,,
37899,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,LFANNI,1,-125,-25
4653,Este,Italia,11.65,45.233333,Dressel 6A,MHER,1,-50,-1
35306,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,LVKAON,1,-125,-25
19491,Imperia,Italia,8.05,43.883333,Dressel 2-4 Catalan,TYR,1,-30,-1
35996,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,CNPETROSOSTR,1,-125,-25
38330,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,VEHILI,1,-125,-25
32683,Oderzo,Italia,12.488056,45.78,Dressel 6B,FEL,1,-50,-1
32580,Islas de Tremiti,Italia,15.5,42.116667,Operculum,FLF,0,,
29532,Ostia Antica,Italia,12.283333,41.75,Dressel 20,FSCIMNIANO,0,,
34714,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,APOLONIDA,1,-125,-25
28143,Ostia Antica,Italia,12.283333,41.75,Dressel 20,FPAT,0,,
38339,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,VEHILI,1,-125,-25
40953,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,ANINIANA,1,-125,-25
40036,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,BAHANO,1,-125,-25
37608,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,LUKAON,1,-125,-25
40206,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,DIODOTVS,1,-125,-25
40602,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,PERDICAS,1,-125,-25
4746,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,LVCCOLVCO,1,-125,-25
35683,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,VISELLI,1,-125,-25
37454,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,VISELLI,1,-125,-25
20609,Pegognaga,Italia,10.85,45.0,Dressel 6B,ERI,1,-50,-1
28323,Ostia Antica,Italia,12.283333,41.75,Dressel 20,MAT,0,,
34869,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,ARCHELA,1,-125,-25
34249,Modena,Italia,10.9,44.5,Amphora incerta,NAEPOR,0,,
37447,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,VISELLI,1,-125,-25
40918,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,TARVLAESVLLAEL,1,-125,-25
21592,Tortona,Italia,8.866667,44.9,Dressel 6B,LICI,1,-50,-1
37795,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,APPVLEI,1,-125,-25
33008,Padova,Italia,11.883333,45.416667,Dressel 6B,FLAVFONTAN,1,-50,-1
37600,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,LUKAON,1,-125,-25
26167,Porto Torres,Corsica et Sardinia,8.397222,40.835,Africana 2D Grande,FANFORTCOLHADR,0,,
29223,Ostia Antica,Italia,12.283333,41.75,Dressel 20,PMOCVFIGEDO,0,,
32315,Padova,Italia,11.883333,45.416667,Dressel 6A,ILI,1,-50,-1
9692,Padova,Italia,11.883333,45.416667,Amphora incerta,BOD,0,,
40304,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,GORGIA,1,-125,-25
40473,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,MENECRATES,1,-125,-25
32782,Padova,Italia,11.883333,45.416667,Dressel 6B,CLAEKBAS,1,-50,-1
40257,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,HPAIOC,1,-125,-25
34316,Piacenza,Italia,9.583333,44.883333,Amphora incerta,SVADI,0,,
39246,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,APOLONI,1,-125,-25
39292,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,APOLLONI,1,-125,-25
40988,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,ANINIANA,1,-125,-25
40543,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,MENOPILVS,1,-125,-25
40085,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,BATON,1,-125,-25
38058,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,CVEILI,1,-125,-25
38061,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,CVEILI,1,-125,-25
35537,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,SCOPAS,1,-125,-25
37485,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,VISELLI,1,-125,-25
4845,Taranto,Italia,17.229722,40.476111,Dressel 2-4,POSTCVRT,1,-30,-1
35972,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,CNPETROSOSTR,1,-125,-25
34867,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,ARCHELA,1,-125,-25
39272,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,APOLLONI,1,-125,-25
40944,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,ANINIANA,1,-125,-25
35456,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,SCOPAS,1,-125,-25
28422,Ostia Antica,Italia,12.283333,41.75,Dressel 20,LIT,0,,
38334,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,VEHILI,1,-125,-25
35650,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,VISELLI,1,-125,-25
38375,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,VHEILI,1,-125,-25
36750,Vicenza,Italia,11.55,45.55,Dressel 6A,TEPDI,1,-50,-1
34997,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,DAMATRI,1,-125,-25
40812,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,SOC,1,-125,-25
35137,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,DIOCLES,1,-125,-25
23197,Tortona,Italia,8.866667,44.9,Dressel 6A,MHERPHAE,1,-50,-1
35494,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,SCOPAS,1,-125,-25
32261,Cremona,Italia,10.033333,45.116667,Brindisian amphora,DI,1,-125,-25
33285,Pola,Italia,13.848056,44.868333,Dressel 6,IMPNERVAEAVG,0,,
26267,Ostia Antica,Italia,12.283333,41.75,Africana 2B Grande,P,0,,
37325,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,LIBO,1,-125,-25
18606,Îles Lavezzi,Corsica et Sardinia,9.254185,41.341096,Dressel 2-4 Catalan,LYA,1,-30,-1
25364,Vercelli,Italia,8.416667,45.316667,Dressel 6B,CLAEK,1,-50,-1
40829,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,SOTERICSOTERIX,1,-125,-25
35714,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,VISELLI,1,-125,-25
25408,Cosa,Italia,12.896389,46.057778,Dressel 1A,SES,1,-150,-1
32756,Padova,Italia,11.883333,45.416667,Dressel 6B,LAE,1,-50,-1
34254,Bellaria,Italia,12.469167,44.151667,Amphora incerta,PETROOSTR,0,,
25419,Este,Italia,11.65,45.233333,Dressel 6B,VMBRICI,1,-50,-1
36909,Pompeya,Italia,14.483333,40.75,Amphora incerta,MCR,0,,
35837,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,CERDO,1,-125,-25
34539,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,APELLAE,1,-125,-25
33766,Legnano,Italia,8.9,45.6,Amphora incerta,EXSPECTATGAVI,0,,
9660,Padova,Italia,11.883333,45.416667,Amphora incerta,ROMI,0,,
33064,Erice,Sicilia,12.583333,38.033333,Greco-Itálica,NALFINF,1,-400,-100
40167,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,DASI,1,-125,-25
36804,Vicenza,Italia,11.55,45.55,Dressel 6B,PACCI,1,-50,-1
34228,Reggio Emilia,Italia,10.616667,44.616667,Amphora incerta,MHERPICEN,0,,
10477,Altino,Italia,12.393333,45.544444,Dressel 6B,FLAVFONTANI,1,-50,-1
40192,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,DIODOTI,1,-125,-25
35951,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,CNPETROSOSTR,1,-125,-25
26243,Ostia Antica,Italia,12.283333,41.75,Africana 2D Grande,LEPMIDOMF,0,,
37870,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,MEXSONI,1,-125,-25
34764,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,APOLONIDA,1,-125,-25
32320,Padova,Italia,11.883333,45.416667,Dressel 6A,STTS,1,-50,-1
33773,Modena,Italia,10.9,44.5,Amphora incerta,LICINVSGAV,0,,
37292,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,DEMETRI,1,-125,-25
33831,Albinia,Italia,11.25,42.5,Dressel 1C,ARS,1,-150,-1
39287,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,APOLLONI,1,-125,-25
32636,Oderzo,Italia,12.488056,45.78,Dressel 6B,CLAEKBAS,1,-50,-1
4690,Modena,Italia,10.916667,44.666667,Dressel 2-4,STCP,1,-30,-1
34162,Rimini,Italia,12.580833,44.063333,Amphora incerta,GAEC,0,,
35898,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,FABAPRA,1,-125,-25
32599,Oderzo,Italia,12.488056,45.78,Dressel 6A,AVALERI,1,-50,-1
34651,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,APOLLONID,1,-125,-25
36814,Vicenza,Italia,11.55,45.55,Dressel 6B,CLAEB,1,-50,-1
39198,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,APOLONI,1,-125,-25
38361,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,VEHILI,1,-125,-25
40720,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,PTOLEMAE,1,-125,-25
35954,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,CNPETROSOSTR,1,-125,-25
18566,Îles Lavezzi,Corsica et Sardinia,9.254185,41.341096,Dressel 2-4 Catalan,AC,1,-30,-1
35440,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,SCOPAS,1,-125,-25
33805,Albinia,Italia,11.25,42.5,Amphora incerta,ARME,0,,
36735,Padova,Italia,11.883333,45.416667,Dressel 6B,CLAEB,1,-50,-1
38415,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,APELLES,1,-125,-25
38188,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,VEHILI,1,-125,-25
37949,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,QOBVLTRON,1,-125,-25
35965,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,CNPETROSOSTR,1,-125,-25
34482,Trecino,Italia,12.05,36.8,Amphora incerta,SIGNUM,0,,
40126,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,DAMA,1,-125,-25
4779,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,DASI,1,-125,-25
38336,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,VEHILI,1,-125,-25
33139,Agrigento,Sicilia,13.566667,37.316667,Dressel 2-4 Italian,SVR,0,,
40878,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,STR,1,-125,-25
35775,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,VISELLI,1,-125,-25
33786,Albinia,Italia,11.25,42.5,Dressel 1,AIAS,1,-150,-1
9644,Padova,Italia,11.883333,45.416667,Amphora incerta,IVLO,0,,
38160,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,VEHILI,1,-125,-25
34915,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,ARCHELA,1,-125,-25
38276,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,VEHILI,1,-125,-25
34696,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,APOLONIDA,1,-125,-25
40392,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,LEONTISCVS,1,-125,-25
36812,Vicenza,Italia,11.55,45.55,Dressel 6B,LAEKA,1,-50,-1
40409,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,LVCRIOAPPVLEI,1,-125,-25
35136,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,DIOCLES,1,-125,-25
37842,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,PCLAVDIVSPNQ,1,-125,-25
40485,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,MENECRATES,1,-125,-25
34796,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,APOLLONIDES,1,-125,-25
23039,Tortona,Italia,8.866667,44.9,Dressel 6B,CLAEKBAS,1,-50,-1
35461,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,SCOPAS,1,-125,-25
33673,Umbria,Italia,12.55,43.05,Dressel 2-4,PICEX,1,-30,-1
37505,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,VISELLI,1,-125,-25
35031,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,DEMETRI,1,-125,-25
40894,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,STR,1,-125,-25
35849,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,DAZIO,1,-125,-25
9609,Padova,Italia,11.883333,45.416667,Lamboglia 2,MENOLA,1,-125,-25
35539,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,SCOPAS,1,-125,-25
33447,Modena,Italia,10.916667,44.666667,Dressel 2-4,ERO,1,-30,-1
10545,Altino,Italia,12.393333,45.544444,Dressel 6B,VMBRI,1,-50,-1
9589,Padova,Italia,11.883333,45.416667,Dressel 6B,PSEPVLLIPF,1,-50,-1
40917,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,TARVLAESVLLAEL,1,-125,-25
41072,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,ANINIANA,1,-125,-25
40920,Brindisi,Italia,17.933333,40.633333,Lamboglia 2,TARVLA,1,-125,-25
9647,Padova,Italia,11.883333,45.416667,Amphora incerta,CLAB,0,,
9735,Cremona,Italia,10.033333,45.116667,Lamboglia 2,BARN,1,-125,-25
20334,Ostia Antica,Italia,12.283333,41.75,Amphora incerta,CAS,0,,
38386,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,ALEXAN,1,-125,-25
34234,Cecina,Italia,10.866667,43.833333,Amphora incerta,IVCVND,0,,
34873,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,ARCHELA,1,-125,-25
40510,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,MENECRATES,1,-125,-25
40826,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,SOTERICSOTERIX,1,-125,-25
32590,Oderzo,Italia,12.488056,45.78,Dressel 6A,THB,1,-50,-1
34673,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,APOLLONID,1,-125,-25
37982,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,LPVBLILI,1,-125,-25
33859,Albinia,Italia,11.25,42.5,Dressel 1C,ARS,1,-150,-1
36944,Trapani,Sicilia,12.483333,38.016667,Amphora incerta,CMEL,0,,
28432,Ostia Antica,Italia,12.283333,41.75,Dressel 20,INDVS,0,,
9765,Milano,Italia,9.2,45.466667,Lamboglia 2,GARIGABI,1,-125,-25
26464,Ostia Antica,Italia,12.283333,41.75,Dressel 20,CANANIA,0,,
33920,Albinia,Italia,11.25,42.5,Dressel 1C,D,1,-150,-1
33776,Este,Italia,11.65,45.233333,Amphora incerta,PRIMIGAVI,0,,
28360,Ostia Antica,Italia,12.283333,41.75,Dressel 20,LIBERALINI,0,,
10472,Altino,Italia,12.393333,45.544444,Dressel 6B,PQSCAPVLAE,1,-50,-1
35409,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,MENOPHIL,1,-125,-25
37973,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,LPVBLILI,1,-125,-25
36823,Vicenza,Italia,11.55,45.55,Dressel 6B,FA,1,-50,-1
33801,Albinia,Italia,11.25,42.5,Greco-Itálica,ARME,1,-400,-100
40709,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,POSIDONI,1,-125,-25
37964,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,QOBVLTRON,1,-125,-25
38080,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,VEHIL,1,-125,-25
34985,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,CARITON,1,-125,-25
33093,Erice,Sicilia,12.583333,38.033333,Greco-Itálica,TRLOISIO,1,-400,-100
40882,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,STR,1,-125,-25
4853,Villetelle,Italia,6.866667,44.066667,Gauloise 1,GSM,0,,
25404,Cosa,Italia,12.896389,46.057778,Dressel 1B,IN,1,-150,-1
29431,Ostia Antica,Italia,12.283333,41.75,Dressel 20,ROMANI,0,,
1051,Palestrina,Italia,12.883333,41.833333,Dressel 30 - Keay 1B,EXOIVLIHONORPMCTVB,0,,
37298,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,EPIGENVS,1,-125,-25
20325,Ostia Antica,Italia,12.283333,41.75,Dressel 30 - Keay 1B,EXOIVLIHONORPMCTVB,0,,
34577,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,APELLAE,1,-125,-25
40804,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,SOC,1,-125,-25
32886,Padova,Italia,11.883333,45.416667,Dressel 6B,SCALINIVM,1,-50,-1
36927,Sicilia,Sicilia,14.216667,38.016667,Amphora incerta,QANTR,0,,
40150,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,DAMAS,1,-125,-25
23177,Tortona,Italia,8.866667,44.9,Dressel 6A,CVIBIR,1,-50,-1
34552,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,APELLAE,1,-125,-25
40870,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,STR,1,-125,-25
9802,Milano,Italia,9.2,45.466667,Lamboglia 2,PHILP,1,-125,-25
25345,Vercelli,Italia,8.416667,45.316667,Dressel ante 6B,DANH,0,,
35986,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,CNPETROSOSTR,1,-125,-25
40486,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,MENECRATES,1,-125,-25
32596,Oderzo,Italia,12.488056,45.78,Dressel 6A,OPTATIETMARCELLI,1,-50,-1
41058,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,ANINIANA,1,-125,-25
9730,Milano,Italia,9.2,45.466667,Lamboglia 2,ALCO,1,-125,-25
34193,Piacenza,Italia,9.583333,44.883333,Amphora incerta,CIRRAT,0,,
35453,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,SCOPAS,1,-125,-25
26282,Ostia Antica,Italia,12.283333,41.75,Africana 2,TFASYL,0,,
34903,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,ARCHELA,1,-125,-25
32627,Oderzo,Italia,12.488056,45.78,Dressel 6B,FELICIO,1,-50,-1
34210,Bologna,Italia,11.333333,44.483333,Amphora incerta,GAEBIDII,0,,
40863,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,SOTERICO,1,-125,-25
18601,Îles Lavezzi,Corsica et Sardinia,9.254185,41.341096,Dressel 2-4 Catalan,CELSI,1,-30,-1
40354,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,KEPHALONOSKEFALONOS,1,-125,-25
36817,Vicenza,Italia,11.55,45.55,Dressel 6B,CLAEK,1,-50,-1
28354,Ostia Antica,Italia,12.283333,41.75,Dressel 20,LEONINI,0,,
41047,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,ANINIANA,1,-125,-25
40779,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,PVLADE,1,-125,-25
35705,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,VISELLI,1,-125,-25
28141,Ostia Antica,Italia,12.283333,41.75,Dressel 20,FPAT,0,,
35266,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,LVCAO,1,-125,-25
